ID;Ort;f1;f2;f3_1;f3_2;f3_3;f3_4;f3_5;f3_6;f3_7;f3_8;f3_9;f3_10;f3_11;f3_txt_val;f3_txt;f4_1;f4_2;f4_3;f4_4;f4_5;f4_6;f4_7;f4_8;f4_9;f4_10;f4_11;f4_12;f4_13;f4_14;f4_txt_val;f4_txt;f5_1;f5_2;f5_3;f5_4;f5_5;f5_6;f5_7;f5_8;f5_9;f5_10;f5_11;f5_txt_val;f5_txt;f6_1;f6_2;f6_3;f6_4;f6_5;f6_6;f6_7;f6_8;f6_9;f6_txt;f7_txt;f8;f9;f10_1;f10_2;f11_1;f11_2;f11_3;f11_4;f11_5;f11_6;f11_7;f11_8;f11_9;f11_10;f11_txt;f12_1;f12_2;f12_3;f12_4;f12_5;f12_6;f12_7;f12_8;f12_9;f13_1;f13_2;f13_3;f14_txt;f15_1;f15_2;f15_3;f15_4;f15_5;f15_6;f15_7;f15_8;f15_9;f15_10;f15_11;f15_12;f15_13;f15_14;f15_15;f15_16;f15_txt_val;f15_txt;f16_1;f16_2;f16_3;f16_4;f16_5;f16_6;f16_7;f16_8;f16_9;f17;f17_Comment;f18_1;f18_2;f18_3;f18_4;f18_5;f18_6;f18_7;f18_8;f18_9;f19_1;f19_2;f19_3;f19_4;f19_5;f19_6;f19_7;f19_8;f19_9;f19_10;f20;f21;f22;f23_1;f23_2;f23_3;f23_4;f24;f25_1;f25_2;f26
1;1;2;3;3;2;1;1;1;1;2;2;2;3;2; ; ;1;1;3;3;3;6;3;3;1;3;1;1;1;1; ; ;1;1;1;1;1;1;1;1;1;1;4; ; ;1;2;2;1;8;8;8;8;2; ;frisch gepresster Orangensaft, Biomilch;2;1;2;1;1;0;0;0;0;0;0;0;0;0;Reisebüro;0;0;0;0;1;1;0;1;0;8;5;6;Keine Frage des Vertrauens, kaufe Bionahrung nach Verfügbarkeit;2;2;1;1;2;3;2;2;1;1;3;2;1;1;1;2; ; ;1;2;1;2;2;2;6;5;5;5; ;5;1;7;7;1;7;2;2;7;2;3;1;6;2;2;2;1;2;5;3;2;1969;7;2; ; ; ;D;69226;6
2;1;1;2;3;2;2;2;1;1;2;2;2;2;1; ; ;3;4;3;5;5;2;2;1;2;3;2;2;3;2; ; ;1;2;3;4;4;1;3;1;2;3;2; ; ;1;2;2;2;3;1;3;3;1; ; ;4;2;3;3;0;0;0;0;0;0;0;0;1;0; ;0;1;0;0;1;0;0;1;0;8;2;5; ;7;2;1;1;4;4;4;3;2;2;3;6;5;1;2;5; ; ;3;2;1;3;2;5;5;5;6;0; ;2;5;1;2;3;4;3;4;6;3;3;2;3;2;1;1;3;1;7;4;2;1980; ; ; ; ;"Reisen; Wellness; Lesen";D;96275;1
3;1;6;3;1;1;1;1;2;2;1;1;1;1;1; ; ;2;4;6;6;6;6;1;1;1;6;3;3;3;1; ; ;1;1;1;2;2;1;1;3;1;1;0; ; ;1;1;1;1;1;1;1;3;1; ; ;2;2;3;3;1;0;1;0;0;0;0;0;0;0; ;1;0;0;1;1;0;0;1;0;0;0;0; ;1;1;1;1;1;5;5;5;1;1;1;2;1;3;1;1; ; ;1;1;1;1;1;1;5;6;7;-99; ;1;5;7;1;1;5;5;3;2;1;4;3;4;2;2;4;2;2;6;4;2;0;20;12; ; ;"Sport; Lesen";D;69126;6
4;1;9;2;2;2;1;8;2;2;2;2;4;4;2; ; ;3;3;7;3;7;7;4;1;1;5;1;5;5;4; ; ;1;1;4;4;4;1;4;2;1;4;4; ; ;2;2;3;8;8;2;8;8;2; ; ;5;4;7;3;1;0;0;0;1;0;0;0;0;0; ;0;0;0;0;1;1;0;0;0;0;0;0; ;4;4;2;4;4;7;7;7;7;2;7;5;7;2;2;7; ; ;7;2;2;7;3;7;7;7;7;0; ;8;7;3;2;2;3;4;6;4;1;6;3;7;3;5;3;5;4;7;4;1;1958;21;19;17; ;"Tennis; Tauchen; Gartenrbeit; Radfahren";D;23795;6
5;1;9;2;2;1;1;2;2;2;2;2;2;2;2; ; ;2;2;5;3;5;5;2;2;2;2;1;2;6;1; ; ;1;1;2;3;3;2;3;5;1;2;3; ; ;2;2;2;3;3;2;3;5;2; ; ;4;3;4;4;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;1;0;1;0;5;8;6;Bekanntheit;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1; ; ;4;4;4;4;4;4;4;4;4;-99; ;2;6;4;2;3;3;5;5;3;3;7;2;5;3;4;3;2;2;7;3;2;0;21;19;17; ;Laufen;D;23795;0
6;1;3;2;4;2;3;8;2;2;2;2;3;4;2; ; ;3;3;5;4;6;3;3;2;2;6;1;2;3;4; ; ;1;1;2;3;3;1;2;1;1;3;3; ; ;2;2;3;3;3;2;8;8;2; ;Gestern und heute kein schönes Steak gesehen;3;3;4;3;1;0;0;0;0;0;0;1;0;0;zum 2. Mal hier;0;0;0;0;1;0;0;1;0;8;5;6;Bekanntheitsgrad;3;3;2;2;3;4;3;3;3;2;2;3;2;2;2;4; ; ;2;2;2;2;3;3;5;2;4;0; ;6;4;6;2;4;3;4;5;5;3;3;2;2;4;5;5;4;4;7;4;1;1960;19;17; ; ;"Joggen; Schach; Tennis";D;95400;0
7;1;2;1;2;2;2;2;2;2;2;2;1;2;2; ; ;2;2;2;8;8;3;2;1;2;3;2;2;2;2; ; ;1;1;1;1;1;2;1;1;2;1;2; ; ;1;1;1;8;8;2;8;8;2; ; ;2;1;1;1;1;0;0;0;0;0;0;0;0;0;Reisebüro;0;0;0;0;1;1;0;1;0;8;6;5;Nr. 8 ist als allg. Gütesiegel von der Bundesregierung eingeführt!?;3;3;1;1;3;7;7;3;7;1;3;3;3;1;1;3; ; ;1;1;1;1;1;1;4;1;1;5; ;2;2;7;4;2;7;1;2;7;2;3;1;3;3;2;3;1;3;6;4;1;1963; ; ; ; ;"Radsport; Wandern; Fotografieren";D;65428;3
8;1;7;2;1;1;1;8;1;1;2;1;0;8;1; ; ;2;2;0;3;4;4;1;2;1;5;1;2;4;2; ; ;1;1;2;2;2;1;1;3;1;4;4; ; ;1;2;2;2;8;1;8;8;1; ; ;4;4;4;3;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;1;1;0;1;0;8;5;6; ;5;5;1;3;5;5;3;4;1;1;6;4;1;1;2;6; ; ;4;2;2;7;2;2;6;6;6;0; ;6;7;1;1;1;6;6;8;1;1;5;4;4;3;5;1;2;2;6;4;2;1947;32;29; ; ;"Sport; Reisen";D;86316;6
9;1;2;0;2;1;1;1;3;3;4;2;2;0;2; ; ;3;4;5;3;3;7;2;2;2;3;2;2;2;2; ; ;1;1;1;1;1;1;1;1;1;1;1; ; ;2;2;2;1;2;1;2;8;2; ; ;2;2;2;1;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;0;0;0;0; ;2;2;2;2;2;3;3;3;3;2;2;2;8;8;2;2; ; ;2;2;1;2;1;1;3;2;2;-99; ;3;4;4;3;3;4;2;4;3;2;4;4;4;4;4;4;3;3;6;1;2;0;40; ; ; ;viele;D;85540;0
10;1;6;3;2;1;1;1;3;3;3;1;1;2;2; ; ;2;3;6;6;6;6;2;2;2;2;2;2;2;2; ; ;1;1;1;1;1;1;2;1;2;2;2; ; ;2;2;2;8;8;8;8;8;8;nicht beurteilbar weil Einblick fehlt; ;2;2;2;1;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;1;1;1;0;0;0;0;alle gleich;3;3;2;1;2;5;5;5;5;2;2;3;2;1;4;4; ; ;2;2;2;3;2;2;3;3;3;10; ;2;2;7;4;3;6;4;3;6;3;2;2;6;4;4;2;3;3;7;4;2;1968;6;1,5; ; ; ;D;85440;0
11;1;2;2;2;2;1;8;1;1;3;3;3;3;1; ; ;4;4;7;2;3;3;1;1;1;1;1;1;1;2; ; ;2;2;1;1;1;1;1;1;2;3;3; ; ;1;1;2;8;1;2;2;8;2; ; ;2;2;2;1;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;1;6;8;5;Demeter und Biosiegel sind am bekanntesten;2;2;1;1;2;5;3;3;7;1;1;2;1;1;2;2; ; ;3;1;1;1;1;3;7;3;3;2; ;3;2;6;3;2;4;1;2;7;2;3;3;2;2;2;2;2;2;6;3;2;1963;21;20;11; ;"Sport; etwas Klavier; Gartenarbeit";D;63517;6
12;1;2;2;2;2;2;8;2;2;4;2;3;3;3; ; ;6;7;7;6;7;7;3;1;1;4;1;1;1;1; ; ;1;1;1;2;2;1;1;3;1;2;3; ; ;2;2;2;2;1;1;8;8;2; ; ;2;1;1;1;0;0;0;0;0;0;0;0;1;0; ;0;0;0;0;1;1;0;1;0;6;5;8;eigene gute ERfahrungen sowie gute Testergebnisse (Ökotest o. ä.);1;1;1;1;2;4;4;1;4;1;4;1;1;2;2;3; ; ;1;1;3;2;1;2;4;2;3;7,5; ;4;2;7;5;1;3;1;2;5;3;3;2;2;5;4;3;1;1;5;4;1;1960;20;19;11; ;"Biken; Wandern"; ;0;6
13;1;12;2;2;2;3;8;0;2;6;3;3;4;3; ; ;2;2;3;3;2;2;2;1;3;3;1;8;8;1; ; ;1;1;2;2;2;1;2;1;2;1;2; ; ;2;1;8;8;8;1;8;1;1; ; ;5;5;6;8;1;0;0;0;0;0;0;1;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ;7;7;7;7;7;7;7;7;7;0; ;7;7;8;5;0;0;7;7;1;2;2;1;1;2;1;1;2;1;8;4;1;1944;42; ; ; ; ;D;82319;0
14;1;14;2;2;1;4;8;3;2;1;2;8;0;2; ; ;3;1;5;3;1;7;5;1;5;4;1;1;3;3; ; ;1;0;0;2;2;1;2;1;1;3;3; ; ;2;0;0;0;0;0;0;0;0; ; ;4;2;8;8;1;0;0;0;0;0;0;1;0;0;langjähriges Reisebüro als Anbieter - 1 Person die fast alle Clubs kennt!;0;0;0;0;1;1;0;1;0;6;0;0; ;0;0;1;0;0;0;0;0;7;2;3;0;1;1;2;4; ; ;3;2;2;0;2;3;5;4;3;-99; ;7;7;2;2;2;3;6;8;8;3;2;1;2;1;1;1;2;2;0;3;2;1944; ; ; ; ;"Malen und Gestalten; Radfahren";D;82319;0
15;1;2;2;3;3;2;2;3;2;3;3;0;3;4; ; ;5;4;4;5;5;6;3;3;3;4;3;2;3;4; ; ;2;2;2;2;3;2;2;2;2;1;0; ; ;2;2;2;2;2;2;2;2;1; ; ;2;2;2;2;0;0;0;0;0;0;0;0;0;1; ;0;0;0;0;1;1;0;1;0;8;6;5; ;3;3;2;2;3;5;5;5;5;4;3;4;2;3;2;4; ; ;1;1;1;3;2;3;3;3;4;10; ;4;3;3;3;2;3;4;3;7;4;4;4;5;4;4;3;3;3;6;3;1;1942;40; ; ; ;Radfahren;D;85540;5
16;1;6;2;3;2;2;2;2;2;1;1;2;8;2; ; ;5;5;4;4;4;5;2;3;1;5;3;2;1;2; ; ;2;2;3;2;3;3;2;1;2;6;2; ; ;2;2;3;2;3;3;2;1;2; ; ;3;2;2;2;1;0;0;0;0;0;0;0;0;0; ;0;0;0;0;1;1;0;0;0;6;5;0;Antroposophen sind kompromislos;3;3;2;2;4;5;6;6;8;3;3;5;2;1;2;5; ; ;2;2;2;4;2;2;5;2;1;7,5; ;6;3;7;3;3;5;3;3;6;2;4;4;2;4;4;4;4;4;4;4;1;1959;12;16; ; ; ;D;63517;6
17;1;3;2;1;1;1;8;1;1;3;2;2;3;2; ; ;3;5;2;2;5;7;3;2;1;7;1;2;2;1; ; ;1;1;2;2;2;1;1;1;1;1;3; ; ;2;2;2;1;1;1;1;1;2; ;mehr Gemüse;2;2;2;8;1;0;0;0;0;0;0;0;0;1; ;0;0;0;0;0;0;0;0;0;8;6;5;guter Geschmack;1;1;2;1;2;3;3;2;6;2;1;1;1;1;2;2; ; ;2;1;2;1;1;3;4;3;4;10; ;5;1;7;2;2;7;2;4;7;1;1;1;4;3;2;2;2;1;3;1;1;1954; ; ; ; ; ;D;64560;4
18;1;1;2;1;2;2;2;2;1;2;2;2;2;1; ; ;3;3;3;3;5;4;1;1;1;4;2;2;3;3; ; ;1;1;2;2;2;1;1;3;1;2;2; ; ;1;2;2;8;8;2;8;8;2; ; ;4;2;3;3;0;0;0;0;0;0;0;1;1;0; ;0;0;0;0;1;0;1;1;0;8;7;5; ;4;2;3;3;4;3;7;4;4;4;1;4;1;1;1;3; ; ;2;3;3;4;3;3;7;7;7;-99; ;3;4;6;2;3;3;5;5;4;2;2;3;4;3;5;2;4;3;6;4;2;1982; ; ; ; ;Sport, Lesen;D;82538;1
